===== BÁO CÁO HUẤN LUYỆN MÔ HÌNH XGBoost =====
Thời gian chạy: 20250626_104709

--- THÔNG SỐ THỬ NGHIỆM ---
Model: XGBoost
- objective: reg:squarederror
- eval_metric: mae
- eta: 0.01
- max_depth: 5
- subsample: 0.8
- colsample_bytree: 0.9
- lambda: 1.3
- alpha: 1.0
- n_estimators: 2500
- seed: 42
- n_jobs: -1
- tree_method: hist
- early_stopping_rounds: 10
- validation_indicator_col: validation_0
Lookback: 6
Data file: weather.csv

--- KẾT QUẢ HUẤN LUYỆN ---
Total training time: 1.1 seconds
Số cây (boosting rounds) đã chạy: 571
Best score (val_mae): 0.155289
Epoch 371: val_mae = 0.157268
Epoch 372: val_mae = 0.157254
Epoch 373: val_mae = 0.157239
Epoch 374: val_mae = 0.157216
Epoch 375: val_mae = 0.157203
Epoch 376: val_mae = 0.157183
Epoch 377: val_mae = 0.157193
Epoch 378: val_mae = 0.157160
Epoch 379: val_mae = 0.157149
Epoch 380: val_mae = 0.157125
Epoch 381: val_mae = 0.157085
Epoch 382: val_mae = 0.157079
Epoch 383: val_mae = 0.157060
Epoch 384: val_mae = 0.157026
Epoch 385: val_mae = 0.157005
Epoch 386: val_mae = 0.156960
Epoch 387: val_mae = 0.156946
Epoch 388: val_mae = 0.156940
Epoch 389: val_mae = 0.156923
Epoch 390: val_mae = 0.156888
Epoch 391: val_mae = 0.156860
Epoch 392: val_mae = 0.156861
Epoch 393: val_mae = 0.156845
Epoch 394: val_mae = 0.156825
Epoch 395: val_mae = 0.156800
Epoch 396: val_mae = 0.156779
Epoch 397: val_mae = 0.156759
Epoch 398: val_mae = 0.156748
Epoch 399: val_mae = 0.156733
Epoch 400: val_mae = 0.156714
Epoch 401: val_mae = 0.156732
Epoch 402: val_mae = 0.156708
Epoch 403: val_mae = 0.156698
Epoch 404: val_mae = 0.156683
Epoch 405: val_mae = 0.156692
Epoch 406: val_mae = 0.156694
Epoch 407: val_mae = 0.156672
Epoch 408: val_mae = 0.156626
Epoch 409: val_mae = 0.156582
Epoch 410: val_mae = 0.156564
Epoch 411: val_mae = 0.156537
Epoch 412: val_mae = 0.156519
Epoch 413: val_mae = 0.156502
Epoch 414: val_mae = 0.156507
Epoch 415: val_mae = 0.156513
Epoch 416: val_mae = 0.156493
Epoch 417: val_mae = 0.156478
Epoch 418: val_mae = 0.156470
Epoch 419: val_mae = 0.156462
Epoch 420: val_mae = 0.156467
Epoch 421: val_mae = 0.156459
Epoch 422: val_mae = 0.156435
Epoch 423: val_mae = 0.156418
Epoch 424: val_mae = 0.156420
Epoch 425: val_mae = 0.156420
Epoch 426: val_mae = 0.156413
Epoch 427: val_mae = 0.156413
Epoch 428: val_mae = 0.156400
Epoch 429: val_mae = 0.156401
Epoch 430: val_mae = 0.156374
Epoch 431: val_mae = 0.156360
Epoch 432: val_mae = 0.156351
Epoch 433: val_mae = 0.156362
Epoch 434: val_mae = 0.156337
Epoch 435: val_mae = 0.156336
Epoch 436: val_mae = 0.156324
Epoch 437: val_mae = 0.156326
Epoch 438: val_mae = 0.156317
Epoch 439: val_mae = 0.156302
Epoch 440: val_mae = 0.156295
Epoch 441: val_mae = 0.156277
Epoch 442: val_mae = 0.156271
Epoch 443: val_mae = 0.156262
Epoch 444: val_mae = 0.156269
Epoch 445: val_mae = 0.156246
Epoch 446: val_mae = 0.156225
Epoch 447: val_mae = 0.156214
Epoch 448: val_mae = 0.156218
Epoch 449: val_mae = 0.156208
Epoch 450: val_mae = 0.156187
Epoch 451: val_mae = 0.156157
Epoch 452: val_mae = 0.156133
Epoch 453: val_mae = 0.156113
Epoch 454: val_mae = 0.156106
Epoch 455: val_mae = 0.156101
Epoch 456: val_mae = 0.156107
Epoch 457: val_mae = 0.156099
Epoch 458: val_mae = 0.156095
Epoch 459: val_mae = 0.156070
Epoch 460: val_mae = 0.156037
Epoch 461: val_mae = 0.156017
Epoch 462: val_mae = 0.156005
Epoch 463: val_mae = 0.155992
Epoch 464: val_mae = 0.156000
Epoch 465: val_mae = 0.155993
Epoch 466: val_mae = 0.155980
Epoch 467: val_mae = 0.155978
Epoch 468: val_mae = 0.155991
Epoch 469: val_mae = 0.155977
Epoch 470: val_mae = 0.155962
Epoch 471: val_mae = 0.155964
Epoch 472: val_mae = 0.155934
Epoch 473: val_mae = 0.155925
Epoch 474: val_mae = 0.155915
Epoch 475: val_mae = 0.155921
Epoch 476: val_mae = 0.155906
Epoch 477: val_mae = 0.155889
Epoch 478: val_mae = 0.155860
Epoch 479: val_mae = 0.155851
Epoch 480: val_mae = 0.155833
Epoch 481: val_mae = 0.155806
Epoch 482: val_mae = 0.155813
Epoch 483: val_mae = 0.155789
Epoch 484: val_mae = 0.155795
Epoch 485: val_mae = 0.155800
Epoch 486: val_mae = 0.155771
Epoch 487: val_mae = 0.155745
Epoch 488: val_mae = 0.155748
Epoch 489: val_mae = 0.155735
Epoch 490: val_mae = 0.155729
Epoch 491: val_mae = 0.155728
Epoch 492: val_mae = 0.155729
Epoch 493: val_mae = 0.155728
Epoch 494: val_mae = 0.155716
Epoch 495: val_mae = 0.155706
Epoch 496: val_mae = 0.155700
Epoch 497: val_mae = 0.155683
Epoch 498: val_mae = 0.155676
Epoch 499: val_mae = 0.155664
Epoch 500: val_mae = 0.155676
Epoch 501: val_mae = 0.155670
Epoch 502: val_mae = 0.155662
Epoch 503: val_mae = 0.155677
Epoch 504: val_mae = 0.155672
Epoch 505: val_mae = 0.155660
Epoch 506: val_mae = 0.155653
Epoch 507: val_mae = 0.155650
Epoch 508: val_mae = 0.155624
Epoch 509: val_mae = 0.155614
Epoch 510: val_mae = 0.155600
Epoch 511: val_mae = 0.155607
Epoch 512: val_mae = 0.155589
Epoch 513: val_mae = 0.155605
Epoch 514: val_mae = 0.155586
Epoch 515: val_mae = 0.155609
Epoch 516: val_mae = 0.155591
Epoch 517: val_mae = 0.155586
Epoch 518: val_mae = 0.155593
Epoch 519: val_mae = 0.155594
Epoch 520: val_mae = 0.155575
Epoch 521: val_mae = 0.155567
Epoch 522: val_mae = 0.155564
Epoch 523: val_mae = 0.155561
Epoch 524: val_mae = 0.155558
Epoch 525: val_mae = 0.155548
Epoch 526: val_mae = 0.155542
Epoch 527: val_mae = 0.155544
Epoch 528: val_mae = 0.155539
Epoch 529: val_mae = 0.155529
Epoch 530: val_mae = 0.155500
Epoch 531: val_mae = 0.155514
Epoch 532: val_mae = 0.155517
Epoch 533: val_mae = 0.155496
Epoch 534: val_mae = 0.155489
Epoch 535: val_mae = 0.155494
Epoch 536: val_mae = 0.155491
Epoch 537: val_mae = 0.155482
Epoch 538: val_mae = 0.155474
Epoch 539: val_mae = 0.155463
Epoch 540: val_mae = 0.155457
Epoch 541: val_mae = 0.155443
Epoch 542: val_mae = 0.155442
Epoch 543: val_mae = 0.155435
Epoch 544: val_mae = 0.155433
Epoch 545: val_mae = 0.155439
Epoch 546: val_mae = 0.155415
Epoch 547: val_mae = 0.155400
Epoch 548: val_mae = 0.155401
Epoch 549: val_mae = 0.155382
Epoch 550: val_mae = 0.155382
Epoch 551: val_mae = 0.155370
Epoch 552: val_mae = 0.155368
Epoch 553: val_mae = 0.155377
Epoch 554: val_mae = 0.155363
Epoch 555: val_mae = 0.155355
Epoch 556: val_mae = 0.155355
Epoch 557: val_mae = 0.155341
Epoch 558: val_mae = 0.155336
Epoch 559: val_mae = 0.155345
Epoch 560: val_mae = 0.155346
Epoch 561: val_mae = 0.155347
Epoch 562: val_mae = 0.155352
Epoch 563: val_mae = 0.155347
Epoch 564: val_mae = 0.155333
